"Symbol","TokenAddress","TimeStamp","MovementType","Quantity","Countervalue","SymbolCountervalue","UserCountervalue","UserSymbolCountervalue","SourceCountervalue","SourceSymbolCountervalue"
"ATOM","","2023-12-10 23:45:01","DEBIT","36.93000000","","","","","",""
"ATOM","","2023-12-10 23:45:01","CREDIT","50.00000000","","","","","",""
"ATOM","","2023-12-10 23:33:59","DEBIT","50.00000000","","","","","",""
"ATOM","","2023-12-10 23:33:59","CREDIT","50.00000000","","","","","",""
"ATOM","","2023-12-10 23:27:26","DEBIT","35.51000000","","","","","",""
"ATOM","","2023-12-10 23:27:26","DEBIT","14.49000000","","","","","",""
"ATOM","","2023-12-10 23:27:26","CREDIT","50.00000000","","","","","",""
"ATOM","","2023-12-10 23:25:49","DEBIT","14.49000000","","","","","",""
"ATOM","","2023-12-10 23:25:49","DEBIT","24.59000000","","","","","",""
"ATOM","","2023-12-10 23:25:49","DEBIT","27.13000000","","","","","",""
"ATOM","","2023-12-10 23:25:49","DEBIT","0.77000000","","","","","",""
"ATOM","","2023-12-10 23:25:49","DEBIT","33.02000000","","","","","",""
"ATOM","","2023-12-10 23:25:48","CREDIT","100.00000000","","","","","",""
"ATOM","","2023-12-10 23:24:01","DEBIT","7.23000000","","","","","",""
"ATOM","","2023-12-10 23:24:01","DEBIT","10.64000000","","","","","",""
"ATOM","","2023-12-10 23:24:01","DEBIT","26.19000000","","","","","",""
"ATOM","","2023-12-10 23:24:01","DEBIT","4.45000000","","","","","",""
"ATOM","","2023-12-10 23:24:01","DEBIT","14.52000000","","","","","",""
"ATOM","","2023-12-10 23:24:01","DEBIT","33.09000000","","","","","",""
"ATOM","","2023-12-10 23:24:01","DEBIT","3.88000000","","","","","",""
"ATOM","","2023-12-10 23:24:00","CREDIT","100.00000000","","","","","",""
"ATOM","","2023-12-10 23:21:12","DEBIT","0.73000000","","","","","",""
"ATOM","","2023-12-10 23:21:12","DEBIT","2.25000000","","","","","",""
"ATOM","","2023-12-10 23:21:12","DEBIT","0.76000000","","","","","",""
"ATOM","","2023-12-10 23:21:12","DEBIT","94.05000000","","","","","",""
"ATOM","","2023-12-10 23:21:12","DEBIT","4.73000000","","","","","",""
"ATOM","","2023-12-10 23:21:12","DEBIT","53.71000000","","","","","",""
"ATOM","","2023-12-10 23:21:12","DEBIT","19.00000000","","","","","",""
"ATOM","","2023-12-10 23:21:12","DEBIT","14.54000000","","","","","",""
"ATOM","","2023-12-10 23:21:12","DEBIT","0.76000000","","","","","",""
"ATOM","","2023-12-10 23:21:12","DEBIT","9.47000000","","","","","",""
"ATOM","","2023-12-10 23:21:11","CREDIT","200.00000000","","","","","",""
"ATOM","","2023-11-24 07:45:38","DEBIT","1.00000000","","","","","",""
"ATOM","","2023-11-22 21:45:08","CREDIT","1.00000000","","","","","",""
"ATOM","","2023-11-22 18:54:28","DEBIT","100.92604360","","","","","",""
"ATOM","","2023-11-22 18:54:01","CREDIT","1.15263760","","","","","",""
"ATOM","","2023-11-22 18:17:38","DEBIT","899.22659400","","","","","",""
"ATOM","","2023-11-22 18:17:37","EXCHANGE_FEE","0.00130000","","","","","",""
"ATOM","","2023-11-22 18:17:37","EXCHANGE_FEE","0.00061000","","","","","",""
"ATOM","","2023-11-22 18:17:37","EXCHANGE_FEE","0.02320000","","","","","",""
"ATOM","","2023-11-22 18:17:37","EXCHANGE_FEE","0.00089000","","","","","",""
"ATOM","","2023-11-22 18:17:37","EXCHANGE_FEE","0.00119000","","","","","",""
"ATOM","","2023-11-22 18:17:37","EXCHANGE_FEE","0.01606000","","","","","",""
"ATOM","","2023-11-22 18:17:37","EXCHANGE_FEE","0.02399000","","","","","",""
"ATOM","","2023-11-22 18:17:37","EXCHANGE_FEE","0.00140000","","","","","",""
"ATOM","","2023-11-22 18:17:37","EXCHANGE_FEE","0.00200000","","","","","",""
"ATOM","","2023-11-22 18:17:37","EXCHANGE_FEE","0.85934000","","","","","",""
"ATOM","","2023-11-22 18:17:37","EXCHANGE_FEE","0.02832000","","","","","",""
"ATOM","","2023-11-22 18:17:37","EXCHANGE_FEE","0.01693000","","","","","",""
"ATOM","","2023-11-22 18:17:37","EXCHANGE_FEE","0.00103000","","","","","",""
"ATOM","","2023-11-22 18:17:37","EXCHANGE_FEE","0.00094000","","","","","",""
"ATOM","","2023-11-22 18:17:37","EXCHANGE_FEE","0.00314000","","","","","",""
"ATOM","","2023-11-22 18:17:37","EXCHANGE_FEE","0.00122000","","","","","",""
"ATOM","","2023-11-22 18:17:37","EXCHANGE_FEE","0.00068000","","","","","",""
"ATOM","","2023-11-22 18:17:37","EXCHANGE_FEE","0.00085000","","","","","",""
"ATOM","","2023-11-22 18:17:37","EXCHANGE_FEE","0.00093000","","","","","",""
"ATOM","","2023-11-22 18:17:37","EXCHANGE_FEE","0.01510000","","","","","",""
"ATOM","","2023-11-22 18:17:37","EXCHANGE_FEE","0.00088000","","","","","",""
"ATOM","","2023-11-22 18:17:37","CREDIT","28.32000000","","","","","",""
"ATOM","","2023-11-22 18:17:37","CREDIT","1.30000000","","","","","",""
"ATOM","","2023-11-22 18:17:37","CREDIT","0.61000000","","","","","",""
"ATOM","","2023-11-22 18:17:37","CREDIT","0.85000000","","","","","",""
"ATOM","","2023-11-22 18:17:37","CREDIT","1.22000000","","","","","",""
"ATOM","","2023-11-22 18:17:37","CREDIT","1.19000000","","","","","",""
"ATOM","","2023-11-22 18:17:37","CREDIT","859.34000000","","","","","",""
"ATOM","","2023-11-22 18:17:37","CREDIT","0.93000000","","","","","",""
"ATOM","","2023-11-22 18:17:37","CREDIT","15.10000000","","","","","",""
"ATOM","","2023-11-22 18:17:37","CREDIT","23.99000000","","","","","",""
"ATOM","","2023-11-22 18:17:37","CREDIT","0.89000000","","","","","",""
"ATOM","","2023-11-22 18:17:37","CREDIT","23.20000000","","","","","",""
"ATOM","","2023-11-22 18:17:37","CREDIT","0.94000000","","","","","",""
"ATOM","","2023-11-22 18:17:37","CREDIT","16.06000000","","","","","",""
"ATOM","","2023-11-22 18:17:37","CREDIT","0.68000000","","","","","",""
"ATOM","","2023-11-22 18:17:37","CREDIT","0.88000000","","","","","",""
"ATOM","","2023-11-22 18:17:37","CREDIT","2.00000000","","","","","",""
