Symbol,TokenAddress,TimeStamp,MovementType,Quantity,Countervalue,SymbolCountervalue,SourceCountervalue,SourceSymbolCountervalue
ETH,,2024-10-20 22:55:00,LOAN,0.28,707.052708907254361799816345270890725436,EUR,,
ETH,,2024-10-20 22:55:57,LOAN_REPAYMENT,-0.1,-252.51882460973370064279155188246097337,EUR,,
ETH,,2024-10-20 22:56:00,LOAN,0.6,1515.112947658402203856749311294765840221,EUR,,
USDC,,2024-10-21 00:16:27,CREDIT,551.6,506.985294117647058823529411764705882256,EUR,,
ETH,,2024-10-21 00:16:27,DEBIT,-0.2,-507.450367647058823529411764705882352941,EUR,,
USDC,,2024-10-21 00:16:27,EXCHANGE_FEE,-0.5516,-0.506985294117647058823529411764705882,EUR,,
BTC,,2024-10-21 03:22:45,EARN,0.00000006,0,EUR,0,USD
EURI,,2024-10-21 03:23:03,EARN,0.09589,0,EUR,0,USD
ETH,,2024-10-21 06:12:45,CREDIT,0.4,1005.799448022079116835326586936522539098,EUR,,
ETH,,2024-10-21 06:12:45,EXCHANGE_FEE,-0.00038,-0.955509475620975160993560257589696412,EUR,,
USDC,,2024-10-21 06:12:45,DEBIT,-1093604,-1005.974829438822447102115915363385464251,EUR,,
ETH,,2024-10-21 06:12:48,LOAN_REPAYMENT,-0.39962,-1005.079225390984360625574977000919963201,EUR,,
ETH,,2024-10-21 14:04:45,LOAN_REPAYMENT,-0.02,-49.239447004608294930875576036866359447,EUR,,
ETH,,2024-10-21 14:04:46,LOAN_REPAYMENT,-0.1,-246.197235023041474654377880184331797235,EUR,,
ETH,,2024-10-21 14:04:47,LOAN_REPAYMENT,-0.1,-246.197235023041474654377880184331797235,EUR,,
ETH,,2024-10-21 14:04:49,LOAN_REPAYMENT,-0.1,-246.197235023041474654377880184331797235,EUR,,
ETH,,2024-10-21 14:04:57,LOAN_REPAYMENT,-0.2,-492.39447004608294930875576036866359447,EUR,,
ETH,,2024-10-21 14:04:58,LOAN_REPAYMENT,-0.1,-246.197235023041474654377880184331797235,EUR,,
ETH,,2024-10-21 14:04:59,LOAN_REPAYMENT,-0.17510418,-431.101649569769585253456221198156682028,EUR,,
ETH,,2024-10-21 14:05:00,LOAN,1.19510418,2944.318137687373271889400921658986175116,EUR,,
USDC,,2024-10-21 14:05:18,CREDIT,3206.58,2954.782197235023041474654377880184332906,EUR,,
ETH,,2024-10-21 14:05:18,DEBIT,-1.2,-2959.730875576036866359447004608294930875,EUR,,
USDC,,2024-10-21 14:05:18,EXCHANGE_FEE,-3.046251,-2.807043087373271889400921658986175116,EUR,,
EURI,,2024-10-22 04:25:38,EARN,0.09589,0,EUR,0,USD
BTC,,2024-10-22 04:28:39,EARN,0.00000006,0,EUR,0,USD
ETH,,2024-10-22 06:21:15,CREDIT,1.2,2941.695290858725761772853185595567867036,EUR,,
ETH,,2024-10-22 06:21:15,EXCHANGE_FEE,-0.00114,-2.794610526315789473684210526315789474,EUR,,
USDC,,2024-10-22 06:21:15,DEBIT,-3185.22,-2940.813922437673130193905817174515235819,EUR,,
ETH,,2024-10-22 06:21:17,LOAN_REPAYMENT,-1.19516593,-2929.844990063157894736842105263157894737,EUR,,
USDC,,2024-10-22 10:00:00,LOAN,3370.71018176,3114.947422127378927911275415896487985026,EUR,,
ETH,,2024-10-22 10:00:21,CREDIT,1.6,3880.221811460258780036968576709796672829,EUR,,
ETH,,2024-10-22 10:00:21,EXCHANGE_FEE,-0.00152002,-3.686259223659889094269870609981515712,EUR,,
USDC,,2024-10-22 10:00:21,DEBIT,-4196.455549,-3878.03687933927911275415896487985212546,EUR,,
USDC,,2024-10-22 12:17:16,CREDIT,4214.165512,3894.792524953789279112754158964879853247,EUR,,
ETH,,2024-10-22 12:17:16,DEBIT,-1597,-3891.735499075785582255083179297597042513,EUR,,
USDC,,2024-10-22 12:17:16,EXCHANGE_FEE,-4.00345724,-3.700052902033271719038817005545286508,EUR,,
USDC,,2024-10-22 12:17:18,LOAN_REPAYMENT,-3370.91419131,-3115.447496589648798521256931608133087773,EUR,,
ETH,,2024-10-22 12:18:00,LOAN,1.3,3166.701478743068391866913123844731977819,EUR,,
USDC,,2024-10-22 12:18:04,CREDIT,3426.808524,3167.105844731977818853974121996303143241,EUR,,
ETH,,2024-10-22 12:18:04,DEBIT,-1.3,-3166.701478743068391866913123844731977819,EUR,,
USDC,,2024-10-22 12:18:04,EXCHANGE_FEE,-3.25546809,-3.008750545286506469500924214417744918,EUR,,
ETH,,2024-10-22 15:22:19,CREDIT,1303,3154.875189639222941720629047178538390379,EUR,,
ETH,,2024-10-22 15:22:19,EXCHANGE_FEE,-0.00123786,-2.997155642553191489361702127659574468,EUR,,
USDC,,2024-10-22 15:22:19,DEBIT,-3412.02277,-3156.042153305272895467160037002775209005,EUR,,
ETH,,2024-10-22 15:22:21,LOAN_REPAYMENT,-1.30001532,-3147.660590294542090656799259944495837187,EUR,,
ETH,,2024-10-22 15:22:43,CREDIT,697,1687.784532839962997224791859389454209066,EUR,,
ETH,,2024-10-22 15:22:43,EXCHANGE_FEE,-0.000697,-1.687784532839962997224791859389454209,EUR,,
BTC,,2024-10-22 15:22:43,DEBIT,-0.02716906,-1687.19762066938020351526364477335800185,EUR,,
ETH,,2024-10-22 15:22:45,LOAN_REPAYMENT,-0.69625583,-1685.808623281313598519888991674375578168,EUR,,
ETH,,2024-10-22 22:00:00,LOAN,0.3,730.755555555555555555555555555555555556,EUR,,
ETH,,2024-10-22 22:01:00,LOAN,1,2435.851851851851851851851851851851851852,EUR,,
BTC,,2024-10-23 03:03:02,EARN,0.00000006,0,EUR,0,USD
EURI,,2024-10-23 03:03:28,EARN,0.09589,0,EUR,0,USD
ETH,,2024-10-23 09:50:04,LOAN_REPAYMENT,-1.3,-3108.566265060240963855421686746987951807,EUR,,
ETH,,2024-10-23 17:24:58,CREDIT,0.0019,4.423948003714020427112349117920148561,EUR,,
ETH,,2024-10-23 17:24:58,EXCHANGE_FEE,-0.00000181,-0.004214392571959145775301764159702878,EUR,,
USDC,,2024-10-23 17:24:58,DEBIT,-4.764668,-4.423133766388115134633240482822655523,EUR,,
ETH,,2024-10-23 17:25:00,LOAN_REPAYMENT,-0.0000452,-0.105121686165273909006499535747446611,EUR,,
ETH,,2024-10-23 17:26:00,LOAN,1.4,3255.981429897864438254410399257195914577,EUR,,
ETH,,2024-10-23 17:26:30,LOAN_REPAYMENT,-1.40000401,-3255.990755958960074280408542246982358403,EUR,,
USDC,,2024-10-23 23:11:00,LOAN,3389.43269951,3143.871759035295918367346938775510204981,EUR,,
ETH,,2024-10-24 00:22:43,CREDIT,1.4635,3410.674531539888682745825602968460111318,EUR,,
ETH,,2024-10-24 00:22:43,EXCHANGE_FEE,-0.0014635,-3.410674531539888682745825602968460111,EUR,,
USDC,,2024-10-24 00:22:43,DEBIT,-3674.8485,-3408.609476020408163265306122448979592812,EUR,,
ETH,,2024-10-24 00:26:48,CREDIT,0.2365,550.803673469387755102040816326530612245,EUR,,
ETH,,2024-10-24 00:26:48,EXCHANGE_FEE,-0.0002365,-0.550803673469387755102040816326530612,EUR,,
USDC,,2024-10-24 00:26:48,DEBIT,-593.8515,-550.82756479591836734693877551020408179,EUR,,
BTC,,2024-10-24 03:26:39,EARN,0.00000006,0,EUR,0,USD
EURI,,2024-10-24 03:28:46,EARN,0.09589,0,EUR,0,USD
ETH,,2024-10-24 08:34:00,LOAN,0.00285102,6.716014907321594068582020389249304912,EUR,,
USDC,,2024-10-24 08:34:59,CREDIT,4330.08186,4012.248233204819277108433734939759034511,EUR,,
ETH,,2024-10-24 08:34:59,DEBIT,-1703,-4011.999935185185185185185185185185185186,EUR,,
USDC,,2024-10-24 08:34:59,EXCHANGE_FEE,-4.11357777,-3.811635824324374420759962928637627431,EUR,,
ETH,,2024-10-24 08:35:00,LOAN,0.00198566,4.6760544735866543095458758109360519,EUR,,
USDC,,2024-10-24 08:35:01,LOAN_REPAYMENT,-3390.12158617,-3141.596454134738646895273401297497683505,EUR,,
USDC,,2024-10-24 08:35:26,CREDIT,4.830997,4.476843281093605189990732159406858203,EUR,,
ETH,,2024-10-24 08:35:26,DEBIT,-0.0019,-4.467111111111111111111111111111111111,EUR,,
USDC,,2024-10-24 08:35:26,EXCHANGE_FEE,-0.00458945,-0.004253003758109360518999073215940686,EUR,,
ETH,,2024-10-24 08:36:25,CREDIT,5,11.755555555555555555555555555555555556,EUR,,
ETH,,2024-10-24 08:36:25,EXCHANGE_FEE,-0.00000475,-0.011167777777777777777777777777777778,EUR,,
USDC,,2024-10-24 08:36:25,DEBIT,-12.7036,-11.772316626506024096385542168674698797,EUR,,
ETH,,2024-10-24 08:36:27,LOAN_REPAYMENT,-0.0048367,-11.390002655236329935125115848007414272,EUR,,
ETH,,2024-10-24 22:32:00,LOAN,1.4,3275.689750692520775623268698060941828254,EUR,,
USDC,,2024-10-24 22:32:46,CREDIT,3548454,3276.504155124653739612188365650969528237,EUR,,
ETH,,2024-10-24 22:32:46,DEBIT,-1.4,-3275.689750692520775623268698060941828254,EUR,,
USDC,,2024-10-24 22:32:46,EXCHANGE_FEE,-3.3710313,-3.112678947368421052631578947368421052,EUR,,
BTC,,2024-10-24 22:38:00,LOAN,0.03468657,2186.044366645983379501385041551246537396,EUR,,
USDC,,2024-10-24 22:38:59,CREDIT,2593.71698,2394.937192982456140350877192982456139731,EUR,,
BTC,,2024-10-24 22:38:59,DEBIT,-38,-2394.865964912280701754385964912280701754,EUR,,
USDC,,2024-10-24 22:38:59,EXCHANGE_FEE,-2.46403113,-2.275190332409972299168975069252077562,EUR,,
BTC,,2024-10-25 03:07:03,EARN,0.00000006,0,EUR,0,USD
EURI,,2024-10-25 03:09:18,EARN,0.09589,0,EUR,0,USD
ETH,,2024-10-25 06:13:09,CREDIT,1404,3239.178521256931608133086876155268022181,EUR,,
ETH,,2024-10-25 06:13:09,EXCHANGE_FEE,-0.00133381,-3.077242666266173752310536044362292052,EUR,,
USDC,,2024-10-25 06:13:09,DEBIT,-3506.087637,-3240.052706318207024029574861367837338068,EUR,,
ETH,,2024-10-25 06:13:11,LOAN_REPAYMENT,-1.40003454,-3230.029779904436229205175600739371534196,EUR,,
BTC,,2024-10-25 06:15:18,CREDIT,35,2191.003881700554528650646950092421441774,EUR,,
BTC,,2024-10-25 06:15:18,EXCHANGE_FEE,-0.00003325,-2.08145368761552680221811460258780037,EUR,,
USDC,,2024-10-25 06:15:18,DEBIT,-2371.6707,-2191.493868632162661737523105360443622026,EUR,,
BTC,,2024-10-25 06:15:21,LOAN_REPAYMENT,-0.03468711,-2171.416932999260628465804066543438077634,EUR,,
BTC,,2024-10-25 22:53:00,EARN,0.00000046,0,EUR,0,USD
EURI,,2024-10-26 03:31:31,EARN,0.09589,0,EUR,0,USD
ETH,,2024-10-26 14:10:00,LOAN,1.5,3423.975903614457831325301204819277108434,EUR,,
USDC,,2024-10-26 14:10:24,CREDIT,3694815,3423.95321455050973123262279888785912933,EUR,,
ETH,,2024-10-26 14:10:24,DEBIT,-1.5,-3423.975903614457831325301204819277108434,EUR,,
USDC,,2024-10-26 14:10:24,EXCHANGE_FEE,-3.51007425,-3.252755553822984244670991658943466173,EUR,,
ETH,,2024-10-26 14:52:16,CREDIT,1504,3408.211751621872103799814643188137164041,EUR,,
ETH,,2024-10-26 14:52:16,EXCHANGE_FEE,-0.00142881,-3.237823825023169601482854494902687674,EUR,,
USDC,,2024-10-26 14:52:16,DEBIT,-3681.536459,-3411.648105054772937905468025949953661302,EUR,,
ETH,,2024-10-26 14:52:18,LOAN_REPAYMENT,-1.5000043,-3403.383250313253012048192771084337349397,EUR,,
USDC,,2024-10-26 14:57:00,LOAN,3956.84336491,3670.541154833024118738404452690166975602,EUR,,
ETH,,2024-10-26 14:57:11,CREDIT,2,4534.452690166975881261595547309833024118,EUR,,
ETH,,2024-10-26 14:57:11,EXCHANGE_FEE,-0.00190001,-4.307752727922077922077922077922077922,EUR,,
USDC,,2024-10-26 14:57:11,DEBIT,-4894.6331,-4540.475974025974025974025974025974025629,EUR,,
USDC,,2024-10-26 17:45:56,CREDIT,4950.86293,4592.637226345083487940630797773654916163,EUR,,
ETH,,2024-10-26 17:45:56,DEBIT,-2,-4592.430426716141001855287569573283858998,EUR,,
USDC,,2024-10-26 17:45:56,EXCHANGE_FEE,-4.70331978,-4.363005361781076066790352504638218924,EUR,,
USDC,,2024-10-26 17:45:59,LOAN_REPAYMENT,-3957.06552783,-3670.74724288497217068645640074211502755,EUR,,
BTC,,2024-10-26 23:21:00,LOAN,0.08908925,5539.434856764842300556586270871985157699,EUR,,
USDC,,2024-10-26 23:21:24,CREDIT,6703,6217.374489795918367346938775510204083411,EUR,,
BTC,,2024-10-26 23:21:24,DEBIT,-0.1,-6217.733766233766233766233766233766233766,EUR,,
USDC,,2024-10-26 23:21:24,EXCHANGE_FEE,-6703,-6.217374489795918367346938775510204083,EUR,,
USDC,,2024-10-26 23:27:00,LOAN,93703,86.914313265306122448979591836734693902,EUR,,
ETH,,2024-10-26 23:39:00,LOAN,1.6,3682.879406307977736549165120593692022264,EUR,,
EURI,,2024-10-27 03:01:32,EARN,0.09589,0,EUR,0,USD
BTC,,2024-10-27 13:08:42,CREDIT,0.1,6248.280296022201665124884366327474560592,EUR,,
BTC,,2024-10-27 13:08:42,EXCHANGE_FEE,-0.000095,-5.935866281221091581868640148011100833,EUR,,
USDC,,2024-10-27 13:08:42,DEBIT,-6753011,-6247.003700277520814061054579093432009019,EUR,,
BTC,,2024-10-27 13:08:44,LOAN_REPAYMENT,-0.0890912,-5566.667895089731729879740980573543015726,EUR,,
USDC,,2024-10-27 13:23:46,CREDIT,3986.4,3687.69657724329324699352451433857539411,EUR,,
ETH,,2024-10-27 13:23:46,DEBIT,-1.6,-3690.044444444444444444444444444444444445,EUR,,
USDC,,2024-10-27 13:23:46,EXCHANGE_FEE,-3.9864,-3.687696577243293246993524514338575394,EUR,,
ETH,,2024-10-27 17:35:40,CREDIT,1.6,3709.866666666666666666666666666666666667,EUR,,
ETH,,2024-10-27 17:35:40,EXCHANGE_FEE,-0.00152003,-3.524442893333333333333333333333333333,EUR,,
USDC,,2024-10-27 17:35:40,DEBIT,-4010.112636,-3713.067255555555555555555555555555555853,EUR,,
BTC,,2024-10-27 21:54:00,LOAN,0.0791862,4973.268028038888888888888888888888888889,EUR,,
USDC,,2024-10-27 21:54:51,CREDIT,2135.4458,1977.066903166666666666666666666666665955,EUR,,
BTC,,2024-10-27 21:54:51,DEBIT,-0.03148,-1977.092947037037037037037037037037037037,EUR,,
USDC,,2024-10-27 21:54:51,EXCHANGE_FEE,-2.1354458,-1.977066903166666666666666666666666666,EUR,,
USDC,,2024-10-27 21:55:00,CREDIT,3969.7042,3675.652037037037037037037037037037037331,EUR,,
BTC,,2024-10-27 21:55:00,DEBIT,-0.05852,-3673.492215555555555555555555555555555556,EUR,,
USDC,,2024-10-27 21:55:00,EXCHANGE_FEE,-3.9697042,-3.675652037037037037037037037037037037,EUR,,
USDC,,2024-10-27 22:09:00,LOAN,97.46615,90.153934676225716928769657724329324724,EUR,,
BTC,,2024-10-27 22:11:55,CREDIT,91,5739.444148148148148148148148148148148148,EUR,,
BTC,,2024-10-27 22:11:55,EXCHANGE_FEE,-0.00008645,-5.452471940740740740740740740740740741,EUR,,
USDC,,2024-10-27 22:11:55,DEBIT,-6202.8949363,-5743.421237314814814814814814814814815274,EUR,,
BTC,,2024-10-27 22:11:57,LOAN_REPAYMENT,-0.07918644,-4996.018407947777777777777777777777777778,EUR,,
USDC,,2024-10-27 22:19:00,LOAN,5472.21447766,5066.358570566883333333333333333333331509,EUR,,
BTC,,2024-10-27 22:19:38,CREDIT,0.08,5040.577037037037037037037037037037037037,EUR,,
BTC,,2024-10-27 22:19:38,EXCHANGE_FEE,-0.000076,-4.788548185185185185185185185185185185,EUR,,
USDC,,2024-10-27 22:19:38,DEBIT,-5447.6808,-5043.644473999999999999999999999999998184,EUR,,
EURI,,2024-10-28 03:21:33,EARN,0.09589,0,EUR,0,USD
USDC,,2024-10-28 05:43:43,CREDIT,5468.1561,5067.79990732159406858202038924930491005,EUR,,
BTC,,2024-10-28 05:43:43,DEBIT,-81,-5080.504670991658943466172381835032437442,EUR,,
USDC,,2024-10-28 05:43:43,EXCHANGE_FEE,-5.1947483,-4.814409916589434661723818350324374419,EUR,,
USDC,,2024-10-28 05:43:45,LOAN_REPAYMENT,-5462.9613517,-5062.985497405004633920296570898980535631,EUR,,
BTC,,2024-10-28 14:56:00,LOAN,0.06934889,4413.401139697045244690674053554939981533,EUR,,
USDC,,2024-10-28 14:59:58,CREDIT,4012.5399,3708.977491179736774491682070240295747776,EUR,,
ETH,,2024-10-28 14:59:58,DEBIT,-1.59,-3710.416358595194085027726432532347504622,EUR,,
USDC,,2024-10-28 14:59:58,EXCHANGE_FEE,-3.8119129,-3.523528611999017088724584103512014787,EUR,,
ETH,,2024-10-28 15:01:29,LOAN_REPAYMENT,-0.00847997,-19.749865804621072088724584103512014787,EUR,,
BTC,,2024-10-28 15:06:06,LOAN_REPAYMENT,-0.06934889,-4397.767223267220683287165281625115420129,EUR,,
BTC,,2024-10-28 15:07:00,LOAN,0.06934889,4397.767223267220683287165281625115420129,EUR,,
USDC,,2024-10-28 15:07:42,CREDIT,5494.561822,5073.46428624192059095106186518928901069,EUR,,
BTC,,2024-10-28 15:07:42,DEBIT,-0.08,-5072.469500924214417744916820702402957486,EUR,,
USDC,,2024-10-28 15:07:42,EXCHANGE_FEE,-5.21983372,-4.819791061865189289012003693444136656,EUR,,
USDC,,2024-10-28 15:07:44,LOAN_REPAYMENT,-201.08341401,-185.672589113573407202216066481994459786,EUR,,
USDC,,2024-10-28 15:09:00,LOAN,275.50268437,254.388443554939981532779316712834718309,EUR,,
ETH,,2024-10-28 17:34:40,CREDIT,1.6,3703.357340720221606648199445983379501386,EUR,,
ETH,,2024-10-28 17:34:40,EXCHANGE_FEE,-0.00152001,-3.518212619667590027700831024930747922,EUR,,
USDC,,2024-10-28 17:34:40,DEBIT,-4012.48,-3708.391866913123844731977818853974123064,EUR,,
ETH,,2024-10-28 17:34:42,LOAN_REPAYMENT,-1.59171284,-3687.71325999260628465804066543438077634,EUR,,
BTC,,2024-10-28 19:04:09,CREDIT,0.0805,5158.989810536044362292051756007393715342,EUR,,
BTC,,2024-10-28 19:04:09,EXCHANGE_FEE,-0.00007649,-4.902001622458410351201478743068391867,EUR,,
USDC,,2024-10-28 19:04:09,DEBIT,-5581.6688078,-5158.658787245841035120147874306839188177,EUR,,
BTC,,2024-10-28 19:04:11,LOAN_REPAYMENT,-0.06934955,-4444.39281758086876155268022181146025878,EUR,,
USDC,,2024-10-28 23:25:35,CREDIT,772.6760819,713.458986057248384118190212373037857618,EUR,,
BTC,,2024-10-28 23:25:35,DEBIT,-0.01107,-713.53734432132963988919667590027700831,EUR,,
USDC,,2024-10-28 23:25:35,EXCHANGE_FEE,-0.73404228,-0.677786038781163434903047091412742382,EUR,,
USDC,,2024-10-28 23:25:37,LOAN_REPAYMENT,-275.54116934,-254.423979076638965835641735918744228928,EUR,,
BTC,,2024-10-28 23:30:00,LOAN,0.06895604,4443.460999426777469990766389658356417359,EUR,,
USDC,,2024-10-28 23:30:36,CREDIT,4812.4370432,4443.172483375512465373961218836565097499,EUR,,
BTC,,2024-10-28 23:30:36,DEBIT,-0.06896,-4443.716178024007386888273314866112650046,EUR,,
USDC,,2024-10-28 23:30:36,EXCHANGE_FEE,-4.57181519,-4.221013858246537396121883656509695291,EUR,,
ETH,,2024-10-28 23:33:00,LOAN,1.49323285,3534.384261644967682363804247460757156049,EUR,,
USDC,,2024-10-28 23:33:58,CREDIT,3845265,3550.212810249307479224376731301939058608,EUR,,
ETH,,2024-10-28 23:33:58,DEBIT,-1.5,-3550.401662049861495844875346260387811635,EUR,,
USDC,,2024-10-28 23:33:58,EXCHANGE_FEE,-3.65300175,-3.372702169736842105263157894736842106,EUR,,
ETH,,2024-10-29 01:24:16,CREDIT,1.5,3591.058225508317929759704251386321626618,EUR,,
ETH,,2024-10-29 01:24:16,EXCHANGE_FEE,-0.001425,-3.411505314232902033271719038817005545,EUR,,
USDC,,2024-10-29 01:24:16,DEBIT,-3885,-3590.21395563770794824399260628465804045,EUR,,
ETH,,2024-10-29 01:24:18,LOAN_REPAYMENT,-1.49324524,-3574.887067868761552680221811460258780037,EUR,,
BTC,,2024-10-29 01:55:57,CREDIT,0.07,4539.075092250922509225092250922509225092,EUR,,
BTC,,2024-10-29 01:55:57,EXCHANGE_FEE,-0.0000665,-4.312121337638376383763837638376383764,EUR,,
USDC,,2024-10-29 01:55:57,DEBIT,-4921,-4539.667896678966789667896678966789666789,EUR,,
BTC,,2024-10-29 01:55:59,LOAN_REPAYMENT,-0.06895637,-4471.402021700553505535055350553505535055,EUR,,
EURI,,2024-10-29 03:05:53,EARN,0.09589,0,EUR,0,USD
BTC,,2024-10-29 14:05:00,LOAN,0.05902287,3919.641638392784458834412580943570767808,EUR,,
USDC,,2024-10-29 14:05:10,CREDIT,4309.1988,3986.307863089731729879740980573543016759,EUR,,
BTC,,2024-10-29 14:05:10,DEBIT,-0.06,-3984.53172987974098057354301572617946346,EUR,,
USDC,,2024-10-29 14:05:10,EXCHANGE_FEE,-4.09373885,-3.786992460684551341350601295097132286,EUR,,
ETH,,2024-10-29 14:06:00,LOAN,1.39467024,3396.273616913228492136910268270120259019,EUR,,
USDC,,2024-10-29 14:06:23,CREDIT,3686732,3410.482886216466234967622571692876966656,EUR,,
ETH,,2024-10-29 14:06:23,DEBIT,-1.4,-3409.252543940795559666975023126734505088,EUR,,
USDC,,2024-10-29 14:06:23,EXCHANGE_FEE,-3.5023954,-3.239958741905642923219241443108233118,EUR,,
BTC,,2024-10-29 14:18:00,LOAN,0.06,3972.479444444444444444444444444444444444,EUR,,
USDC,,2024-10-29 14:18:15,CREDIT,4294.32,3972.54394079555966697502312673450508891,EUR,,
BTC,,2024-10-29 14:18:15,DEBIT,-0.06,-3967.922109158186864014801110083256244218,EUR,,
USDC,,2024-10-29 14:18:15,EXCHANGE_FEE,-4.079604,-3.773916743755781683626271970397779834,EUR,,
BTC,,2024-10-29 15:47:51,CREDIT,0.1205,8071.833083333333333333333333333333333333,EUR,,
BTC,,2024-10-29 15:47:51,EXCHANGE_FEE,-0.00011446,-7.667236636666666666666666666666666667,EUR,,
USDC,,2024-10-29 15:47:51,DEBIT,-8718.3805853,-8065.106924421831637372802960222016653338,EUR,,
BTC,,2024-10-29 15:47:53,LOAN_REPAYMENT,-0.11902323,-7964.863889244310823311748381128584643848,EUR,,
ETH,,2024-10-29 16:52:41,CREDIT,1.4,3455.435707678075855689176688251618871415,EUR,,
ETH,,2024-10-29 16:52:41,EXCHANGE_FEE,-0.00133004,-3.282762649028677150786308973172987974,EUR,,
USDC,,2024-10-29 16:52:41,DEBIT,-3733.07322,-3456.549277777777777777777777777777778054,EUR,,
ETH,,2024-10-29 16:52:43,LOAN_REPAYMENT,-1.39468278,-3440.514539777222222222222222222222222223,EUR,,
BTC,,2024-10-29 17:09:00,LOAN,0.10863769,7308.456380980203515263644773358001850139,EUR,,
USDC,,2024-10-29 17:09:11,CREDIT,8005.9921599,7406.098205272895467160037002775208142529,EUR,,
BTC,,2024-10-29 17:09:11,DEBIT,-0.11,-7400.103977798334875115633672525439407956,EUR,,
USDC,,2024-10-29 17:09:11,EXCHANGE_FEE,-7.60569255,-7.035793293246993524514338575393154488,EUR,,
ETH,,2024-10-29 17:52:00,LOAN,0.99601282,2447.399752884921369102682701202590194265,EUR,,
USDC,,2024-10-29 19:00:22,CREDIT,2668,2463.280886426592797783933518005540166508,EUR,,
ETH,,2024-10-29 19:00:22,DEBIT,-1,-2467.276084949215143120960295475530932595,EUR,,
USDC,,2024-10-29 19:00:22,EXCHANGE_FEE,-2668,-2.463280886426592797783933518005540167,EUR,,
BTC,,2024-10-29 19:00:23,CREDIT,0.11,7455.694367497691597414589104339796860573,EUR,,
BTC,,2024-10-29 19:00:23,EXCHANGE_FEE,-0.0001045,-7.082909649122807017543859649122807018,EUR,,
USDC,,2024-10-29 19:00:23,DEBIT,-8067.0693086,-7448.072577718504155124653739612188366567,EUR,,
BTC,,2024-10-29 19:00:25,LOAN_REPAYMENT,-0.10863803,-7360.081079920590951061865189289012003693,EUR,,
EURI,,2024-10-30 03:57:22,EARN,0.09589,0,EUR,0,USD
BTC,,2024-10-30 22:09:00,LOAN,0.09,5999.54820607175712971481140754369825207,EUR,,
USDC,,2024-10-30 22:09:30,CREDIT,6513.8391,5991.893023081876724931002759889604413858,EUR,,
BTC,,2024-10-30 22:09:30,DEBIT,-0.09,-5999.54820607175712971481140754369825207,EUR,,
USDC,,2024-10-30 22:09:30,EXCHANGE_FEE,-6.18814714,-5.692298367328426862925482980680772767,EUR,,
EURI,,2024-10-31 03:17:07,EARN,0.09589,0,EUR,0,USD
ETH,,2024-10-31 14:04:29,CREDIT,1.05,2487.28176795580110497237569060773480663,EUR,,
ETH,,2024-10-31 14:04:29,EXCHANGE_FEE,-0.00105,-2.487281767955801104972375690607734807,EUR,,
USDC,,2024-10-31 14:04:29,DEBIT,-2703.75,-2489.391919889502762430939226519337015574,EUR,,
ETH,,2024-10-31 14:04:32,LOAN_REPAYMENT,-0.99613245,-2359.678172718232044198895027624309392265,EUR,,
BTC,,2024-10-31 15:37:37,CREDIT,0.0905,5901.566666666666666666666666666666666667,EUR,,
BTC,,2024-10-31 15:37:37,EXCHANGE_FEE,-0.00008598,-5.606814386740331491712707182320441989,EUR,,
USDC,,2024-10-31 15:37:37,DEBIT,-6409.029905,-5905.75861660737327188940092165898617733,EUR,,
BTC,,2024-10-31 15:37:39,LOAN_REPAYMENT,-0.09000232,-5869.112614747697974217311233885819521179,EUR,,
USDC,,2024-11-01 00:03:00,LOAN,3991.22519069,3668.038665598282169117647058823529412234,EUR,,
ETH,,2024-11-01 00:03:12,CREDIT,1.9283,4463.60686305147058823529411764705882353,EUR,,
ETH,,2024-11-01 00:03:12,EXCHANGE_FEE,-0.00183189,-4.240438093841911764705882352941176471,EUR,,
USDC,,2024-11-01 00:03:12,DEBIT,-4855.941475,-4458.191264191919191919191919191919190198,EUR,,
USDC,,2024-11-01 00:13:00,LOAN,7662.51893218,7042.052095851821691176470588235294118549,EUR,,
BTC,,2024-11-01 00:13:13,CREDIT,0.12,7757.348161764705882352941176470588235294,EUR,,
BTC,,2024-11-01 00:13:13,EXCHANGE_FEE,-0.000114,-7.369480753676470588235294117647058824,EUR,,
USDC,,2024-11-01 00:13:13,DEBIT,-8433.3694514,-7750.483561079834558823529411764705883345,EUR,,
USDC,,2024-11-01 01:31:20,CREDIT,8354.6940587,7678.178850454163602941176470588235295101,EUR,,
BTC,,2024-11-01 01:31:20,DEBIT,-0.1198,-7669.110413602941176470588235294117647059,EUR,,
USDC,,2024-11-01 01:31:20,EXCHANGE_FEE,-7.93695936,-7.294269911823529411764705882352941177,EUR,,
USDC,,2024-11-01 01:31:22,LOAN_REPAYMENT,-7662.819542,-7042.328364012683823529411764705882353843,EUR,,
USDC,,2024-11-01 02:03:33,CREDIT,4912.360113,4515.036868566176470588235294117647057957,EUR,,
ETH,,2024-11-01 02:03:33,DEBIT,-1979,-4517.285772058823529411764705882352941177,EUR,,
USDC,,2024-11-01 02:03:33,EXCHANGE_FEE,-4.6667421,-4.289285018382352941176470588235294117,EUR,,
USDC,,2024-11-01 02:03:35,LOAN_REPAYMENT,-3991.38177125,-3668.549422104779411764705882352941175766,EUR,,
EURI,,2024-11-01 04:01:54,EARN,0.09589,0,EUR,0,USD
USDC,,2024-11-01 09:04:00,LOAN,6232.85056167,5732.846358378717571297148114075436980187,EUR,,
